latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
17.6301,75.8483,316.7,1,1,2023-01-03,0518,Terra,MODIS,63,61.03,302.1,7,D,0
17.6584,75.4656,311.8,1,1,2023-01-03,0518,Terra,MODIS,0,61.03,299.6,4.8,D,0
17.5395,75.8373,314.5,1,1,2023-01-03,0518,Terra,MODIS,54,61.03,300.5,5.3,D,0
17.6324,74.8728,317.9,1,1,2023-01-03,0518,Terra,MODIS,63,61.03,301.4,7.9,D,0
17.4862,75.5685,313.4,1,1,2023-01-03,0518,Terra,MODIS,46,61.03,300.9,4.8,D,0
17.5618,74.914,311.5,1,1,2023-01-03,0518,Terra,MODIS,32,61.03,299.2,3.9,D,0
17.5224,74.2034,311.2,1.1,1,2023-01-03,0518,Terra,MODIS,38,61.03,298.3,5.2,D,0
16.6204,79.7208,313.5,1.4,1.2,2023-01-03,0518,Terra,MODIS,60,61.03,299.6,9.5,D,0
16.4695,76.1483,318.4,1,1,2023-01-03,0518,Terra,MODIS,67,61.03,302.7,7.5,D,0
16.5411,75.6618,318.2,1,1,2023-01-03,0518,Terra,MODIS,67,61.03,301.2,8.7,D,0
16.5424,75.6526,318.2,1,1,2023-01-03,0518,Terra,MODIS,67,61.03,301.5,8.8,D,0
16.6378,76.8143,317.4,1,1,2023-01-03,0518,Terra,MODIS,64,61.03,300,8.9,D,0
13.485,76.7124,310.4,1.1,1,2023-01-03,0519,Terra,MODIS,54,61.03,298.5,5.4,D,0
14.2384,77.4658,316.2,1.1,1.1,2023-01-03,0519,Terra,MODIS,60,61.03,302.4,7.7,D,0
14.5436,76.8548,314.7,1.1,1,2023-01-03,0519,Terra,MODIS,38,61.03,302.5,4.8,D,0
14.8376,75.765,314.7,1,1,2023-01-03,0519,Terra,MODIS,56,61.03,302.3,4.5,D,0
14.8464,75.7664,331.8,1,1,2023-01-03,0519,Terra,MODIS,84,61.03,303.5,22.8,D,0
15.0241,75.3709,323.6,1,1,2023-01-03,0519,Terra,MODIS,76,61.03,303,13.5,D,0
15.1746,76.6572,320.4,1,1,2023-01-03,0519,Terra,MODIS,71,61.03,303.7,10.6,D,2
15.9775,74.9702,315.7,1,1,2023-01-03,0519,Terra,MODIS,62,61.03,302.8,6.1,D,0
15.6663,77.4818,316.2,1.1,1.1,2023-01-03,0519,Terra,MODIS,64,61.03,302.7,5.9,D,0
16.1693,74.463,313.2,1,1,2023-01-03,0519,Terra,MODIS,54,61.03,300.7,4.6,D,0
16.1706,74.4536,315.7,1,1,2023-01-03,0519,Terra,MODIS,62,61.03,301.5,6.7,D,0
16.1524,75.2248,316.6,1,1,2023-01-03,0519,Terra,MODIS,63,61.03,302.9,6.7,D,0
16.1713,75.5428,315.7,1,1,2023-01-03,0519,Terra,MODIS,60,61.03,300.1,6.8,D,0
16.4033,74.6984,313.8,1,1,2023-01-03,0519,Terra,MODIS,55,61.03,300.8,5.2,D,0
16.4046,74.689,316.7,1,1,2023-01-03,0519,Terra,MODIS,65,61.03,302.9,7.5,D,0
16.5768,73.7115,310.3,1.1,1,2023-01-03,0519,Terra,MODIS,36,61.03,298.8,5.2,D,0
14.0096,76.7232,318,1.1,1,2023-01-03,0519,Terra,MODIS,68,61.03,303,9.4,D,0
12.5639,76.9444,314.1,1.1,1.1,2023-01-03,0519,Terra,MODIS,67,61.03,295.3,9.1,D,0
12.7657,76.9575,310.3,1.1,1.1,2023-01-03,0519,Terra,MODIS,49,61.03,296.2,6.8,D,0
10.4826,77.9391,310.3,1.4,1.2,2023-01-03,0520,Terra,MODIS,54,61.03,297.3,5.5,D,0
26.8638,95.3265,324.4,2.4,1.5,2023-01-03,0634,Aqua,MODIS,83,61.03,290.9,76.5,D,0
26.5335,95.0013,303.7,2.6,1.5,2023-01-03,0634,Aqua,MODIS,36,61.03,287.5,23.2,D,0
26.5309,95.0185,305.8,2.6,1.5,2023-01-03,0634,Aqua,MODIS,62,61.03,288.7,30.1,D,0
26.6055,95.1055,300.8,2.5,1.5,2023-01-03,0634,Aqua,MODIS,33,61.03,288.2,17,D,0
26.5569,94.8382,304,2.7,1.6,2023-01-03,0634,Aqua,MODIS,58,61.03,291.7,23,D,0
26.6391,94.8176,315.9,2.7,1.6,2023-01-03,0634,Aqua,MODIS,76,61.03,291.2,59.4,D,0
26.6449,94.8114,305.2,2.7,1.6,2023-01-03,0634,Aqua,MODIS,53,61.03,289.4,24.2,D,0
26.8032,95.1635,306.3,2.5,1.5,2023-01-03,0634,Aqua,MODIS,63,61.03,289.8,28.4,D,0
26.859,95.3025,317.2,2.4,1.5,2023-01-03,0634,Aqua,MODIS,77,61.03,290.3,51.9,D,0
26.8101,95.1561,308.6,2.5,1.5,2023-01-03,0634,Aqua,MODIS,67,61.03,289.9,32.7,D,0
26.859,95.3239,312.6,2.4,1.5,2023-01-03,0634,Aqua,MODIS,72,61.03,290,38.2,D,0
26.8539,95.2992,304,2.4,1.5,2023-01-03,0634,Aqua,MODIS,12,61.03,289.8,17.7,D,0
26.8718,95.3189,321.4,2.4,1.5,2023-01-03,0634,Aqua,MODIS,81,61.03,291.5,67.5,D,0
12.1237,79.0589,311.3,1.2,1.1,2023-01-03,0809,Aqua,MODIS,59,61.03,297,5.8,D,0
17.4487,74.4702,319.2,2,1.4,2023-01-03,0810,Aqua,MODIS,69,61.03,300.2,26.5,D,0
17.4461,74.4756,321,2,1.4,2023-01-03,0810,Aqua,MODIS,72,61.03,300.2,30.2,D,0
18.076,79.7844,316.4,1,1,2023-01-03,0810,Aqua,MODIS,55,61.03,301,5.8,D,0
18.067,79.7858,317.3,1,1,2023-01-03,0810,Aqua,MODIS,62,61.03,301.8,7.2,D,0
17.9823,79.9023,315.9,1,1,2023-01-03,0810,Aqua,MODIS,56,61.03,302.3,6.3,D,0
17.9541,79.9606,315.9,1,1,2023-01-03,0810,Aqua,MODIS,53,61.03,301.8,5.7,D,0
18.2593,83.7285,324.9,1.3,1.1,2023-01-03,0810,Aqua,MODIS,75,61.03,295.8,24.2,D,0
15.6939,79.0947,318,1.1,1,2023-01-03,0810,Aqua,MODIS,67,61.03,303.2,10.2,D,0
16.2339,80.6765,325.5,1,1,2023-01-03,0810,Aqua,MODIS,76,61.03,301.3,11.6,D,0
16.2326,80.6673,325.6,1,1,2023-01-03,0810,Aqua,MODIS,73,61.03,302.3,12.3,D,0
16.1702,80.2413,318.7,1,1,2023-01-03,0810,Aqua,MODIS,68,61.03,299.8,9.5,D,0
16.2428,80.6751,319.2,1,1,2023-01-03,0810,Aqua,MODIS,52,61.03,299.5,6.1,D,0
16.285,80.5267,321.8,1,1,2023-01-03,0810,Aqua,MODIS,56,61.03,300.9,10.5,D,0
16.3062,80.5357,319.5,1,1,2023-01-03,0810,Aqua,MODIS,51,61.03,301.8,9.1,D,0
16.3958,80.5876,318.5,1,1,2023-01-03,0810,Aqua,MODIS,60,61.03,302.2,8.3,D,0
16.4484,80.6964,321.2,1,1,2023-01-03,0810,Aqua,MODIS,64,61.03,301.4,10.6,D,0
16.6194,79.7242,320.1,1,1,2023-01-03,0810,Aqua,MODIS,70,61.03,303.3,7.8,D,0
16.618,79.7147,320.3,1,1,2023-01-03,0810,Aqua,MODIS,70,61.03,304.8,8.2,D,2
17.1238,79.9594,322.7,1,1,2023-01-03,0810,Aqua,MODIS,75,61.03,300.8,13.4,D,0
17.1424,80.0235,322.2,1,1,2023-01-03,0810,Aqua,MODIS,74,61.03,301.2,12.7,D,0
16.7305,76.4514,316.5,1.5,1.2,2023-01-03,0810,Aqua,MODIS,55,61.03,300.3,11,D,0
17.6122,79.7081,316.4,1,1,2023-01-03,0810,Aqua,MODIS,64,61.03,301.4,7.2,D,0
17.9921,82.933,317.6,1.2,1.1,2023-01-03,0810,Aqua,MODIS,72,61.03,299,12.5,D,0
18.397,77.6716,317.1,1.2,1.1,2023-01-03,0811,Aqua,MODIS,67,61.03,303,9.1,D,2
19.4809,82.4659,316.6,1.1,1.1,2023-01-03,0811,Aqua,MODIS,68,61.03,299.6,9,D,0
18.0954,73.3765,314.8,2.3,1.5,2023-01-03,0811,Aqua,MODIS,39,61.03,301.1,20.6,D,0
19.109,76.6113,313.6,1.3,1.1,2023-01-03,0811,Aqua,MODIS,30,61.03,298.2,7.6,D,0
19.1083,76.6186,314.7,1.3,1.1,2023-01-03,0811,Aqua,MODIS,41,61.03,297.4,9,D,0
19.3747,77.7051,320.6,1.1,1.1,2023-01-03,0811,Aqua,MODIS,69,61.03,295.2,16.5,D,0
19.3804,77.7085,318.7,1.1,1.1,2023-01-03,0811,Aqua,MODIS,53,61.03,296.1,12.9,D,0
19.471,76.1333,323.3,1.4,1.2,2023-01-03,0811,Aqua,MODIS,75,61.03,303.4,19.9,D,0
19.4292,75.7509,314.4,1.5,1.2,2023-01-03,0811,Aqua,MODIS,55,61.03,302.2,8.7,D,0
20.7863,85.258,312.3,1.8,1.3,2023-01-03,0811,Aqua,MODIS,55,61.03,294,15.2,D,2
20.9592,85.1722,314.3,1.8,1.3,2023-01-03,0811,Aqua,MODIS,50,61.03,297.2,18.1,D,2
20.1077,77.9163,320.6,1.1,1,2023-01-03,0811,Aqua,MODIS,51,61.03,300.7,10.7,D,0
20.1186,77.925,317.6,1.1,1,2023-01-03,0811,Aqua,MODIS,49,61.03,299,7.9,D,0
20.117,77.9147,324.7,1.1,1,2023-01-03,0811,Aqua,MODIS,78,61.03,301.8,15.8,D,0
20.9378,82.0354,311.2,1.1,1.1,2023-01-03,0811,Aqua,MODIS,51,61.03,297.6,5.7,D,0
19.4788,72.801,314.1,2.4,1.5,2023-01-03,0811,Aqua,MODIS,38,61.03,301.9,20.8,D,0
19.4745,72.7784,318.3,2.4,1.5,2023-01-03,0811,Aqua,MODIS,0,61.03,300.8,34.7,D,0
20.9052,81.0325,313.8,1,1,2023-01-03,0811,Aqua,MODIS,65,61.03,297.2,7.1,D,0
21.3831,83.8113,310.5,1.4,1.2,2023-01-03,0811,Aqua,MODIS,60,61.03,297.1,7.8,D,0
21.3998,83.6852,314.6,1.4,1.2,2023-01-03,0811,Aqua,MODIS,50,61.03,296.7,11.6,D,0
21.1766,81.9436,312.2,1.1,1.1,2023-01-03,0811,Aqua,MODIS,61,61.03,298.8,6.6,D,0
21.4061,83.6923,318.3,1.4,1.2,2023-01-03,0811,Aqua,MODIS,74,61.03,295.5,16.6,D,0
21.3522,82.1028,319.6,1.1,1.1,2023-01-03,0811,Aqua,MODIS,74,61.03,298,14.4,D,0
21.1484,80.1978,311.3,1,1,2023-01-03,0811,Aqua,MODIS,50,61.03,296.7,5.8,D,0
21.4338,81.8106,316.4,1.1,1.1,2023-01-03,0811,Aqua,MODIS,70,61.03,298.8,9.2,D,0
21.7841,84.0151,312.7,1.5,1.2,2023-01-03,0811,Aqua,MODIS,50,61.03,297,11.7,D,0
21.8239,82.7641,309.3,1.3,1.1,2023-01-03,0811,Aqua,MODIS,53,61.03,296.4,5.5,D,0
21.8202,82.3317,313.8,1.2,1.1,2023-01-03,0811,Aqua,MODIS,66,61.03,297.9,8.6,D,0
21.9049,82.686,325.4,1.2,1.1,2023-01-03,0811,Aqua,MODIS,80,61.03,297.6,24.3,D,0
21.9532,82.9878,310.6,1.3,1.1,2023-01-03,0811,Aqua,MODIS,58,61.03,296.6,7.6,D,0
22.2138,84.8718,305.6,1.7,1.3,2023-01-03,0811,Aqua,MODIS,14,61.03,293.7,5.4,D,2
21.9406,82.5538,309.7,1.2,1.1,2023-01-03,0811,Aqua,MODIS,55,61.03,297.1,5.3,D,0
20.95,75.3585,315.9,1.5,1.2,2023-01-03,0811,Aqua,MODIS,52,61.03,302.7,10.4,D,0
20.9606,75.3563,318,1.5,1.2,2023-01-03,0811,Aqua,MODIS,68,61.03,301.3,14.2,D,0
22.0164,82.0502,310.5,1.2,1.1,2023-01-03,0811,Aqua,MODIS,60,61.03,298.1,6.1,D,0
21.5183,78.1999,317.8,1.1,1,2023-01-03,0811,Aqua,MODIS,71,61.03,301.1,10.1,D,0
22.166,82.244,312.1,1.2,1.1,2023-01-03,0811,Aqua,MODIS,47,61.03,298.2,6.6,D,0
22.1316,81.8971,309.7,1.1,1.1,2023-01-03,0811,Aqua,MODIS,59,61.03,296.9,5.8,D,0
22.195,82.2397,310.7,1.2,1.1,2023-01-03,0811,Aqua,MODIS,62,61.03,298.2,6.3,D,0
22.7971,86.2027,318.6,2.2,1.4,2023-01-03,0811,Aqua,MODIS,0,61.03,295.4,40.5,D,2
22.7821,86.1993,308,2.2,1.4,2023-01-03,0811,Aqua,MODIS,53,61.03,296.4,13.7,D,2
23.5706,79.7392,306.3,1,1,2023-01-03,0812,Aqua,MODIS,59,61.03,294.6,5.1,D,0
23.1648,82.3407,306.9,1.2,1.1,2023-01-03,0812,Aqua,MODIS,45,61.03,295.9,6.8,D,2
22.8998,79.116,303.9,1,1,2023-01-03,0812,Aqua,MODIS,48,61.03,293.3,3.3,D,0
22.979,79.401,320.2,1,1,2023-01-03,0812,Aqua,MODIS,78,61.03,294,15.8,D,0
22.9673,79.0683,304.6,1,1,2023-01-03,0812,Aqua,MODIS,50,61.03,293.9,3.4,D,0
22.8838,76.8379,311.6,1.1,1.1,2023-01-03,0812,Aqua,MODIS,67,61.03,298.5,8.6,D,0
23.0902,77.796,306,1.1,1,2023-01-03,0812,Aqua,MODIS,54,61.03,295.8,4.2,D,0
24.0673,76.5984,310.2,1.1,1.1,2023-01-03,0812,Aqua,MODIS,67,61.03,299.4,7.6,D,0
21.9237,77.5954,327.2,1.1,1,2023-01-03,0812,Aqua,MODIS,77,61.03,302.4,22.1,D,0
21.4193,74.4072,314.4,1.7,1.3,2023-01-03,0812,Aqua,MODIS,51,61.03,302,10,D,0
21.6002,74.4496,314.4,1.7,1.3,2023-01-03,0812,Aqua,MODIS,61,61.03,301.7,12.7,D,0
22.4908,78.4028,310.2,1,1,2023-01-03,0812,Aqua,MODIS,64,61.03,294.4,8,D,0
29.0552,76.2867,301.1,1,1,2023-01-03,0813,Aqua,MODIS,42,61.03,287.4,4.1,D,0
28.8008,77.7883,302.2,1,1,2023-01-03,0813,Aqua,MODIS,51,61.03,286.9,4.7,D,0
28.5241,77.5942,300.3,1,1,2023-01-03,0813,Aqua,MODIS,33,61.03,288.6,3.4,D,0
28.329,77.7733,301.4,1,1,2023-01-03,0813,Aqua,MODIS,47,61.03,288.5,4.1,D,0
28.0982,78.0931,303.5,1,1,2023-01-03,0813,Aqua,MODIS,56,61.03,291.3,5.3,D,0
28.023,79.1993,301.5,1,1,2023-01-03,0813,Aqua,MODIS,47,61.03,290.5,3.7,D,0
25.8007,78.4524,302.4,1,1,2023-01-03,0813,Aqua,MODIS,51,61.03,289.7,4.1,D,0
31.2983,77.0715,303.3,1,1,2023-01-03,0814,Aqua,MODIS,56,61.03,293,5.8,D,0
30.0594,79.7952,301.2,1.1,1.1,2023-01-03,0814,Aqua,MODIS,23,61.03,290.1,6.1,D,0
29.9354,76.9697,305.2,1,1,2023-01-03,0814,Aqua,MODIS,61,61.03,289.8,6.5,D,0
31.0953,78.1793,306,1,1,2023-01-03,0814,Aqua,MODIS,39,61.03,285.4,7.8,D,0
31.0834,77.8285,302.9,1,1,2023-01-03,0814,Aqua,MODIS,41,61.03,290.4,5.6,D,0
31.0819,77.8182,310.7,1,1,2023-01-03,0814,Aqua,MODIS,70,61.03,295.3,10.8,D,0
31.2999,77.0819,304.6,1,1,2023-01-03,0814,Aqua,MODIS,59,61.03,291.5,6.5,D,0
21.0751,85.043,302.3,1.1,1,2023-01-03,1611,Terra,MODIS,48,61.03,291.3,6.3,N,2
21.9178,83.3551,300.6,1.3,1.1,2023-01-03,1611,Terra,MODIS,30,61.03,290,6.9,N,2
20.965,85.1739,312.4,1.1,1,2023-01-03,1611,Terra,MODIS,85,61.03,292.4,12.7,N,2
23.7943,86.3494,307.7,1,1,2023-01-03,1612,Terra,MODIS,53,61.03,289.2,8.8,N,2
23.6813,86.3947,304.1,1,1,2023-01-03,1612,Terra,MODIS,59,61.03,287.8,8.1,N,2
23.7993,87.0475,300.7,1,1,2023-01-03,1612,Terra,MODIS,32,61.03,289,6.3,N,2
29.9103,74.9417,320.2,3.3,1.7,2023-01-03,1614,Terra,MODIS,100,61.03,279.3,133,N,2
29.9129,74.9461,316.9,3.3,1.7,2023-01-03,1614,Terra,MODIS,94,61.03,279.4,115.6,N,2
29.9103,74.9804,321.8,3.9,1.8,2023-01-03,2019,Aqua,MODIS,100,61.03,279.3,181,N,2
29.917,74.9482,338.8,3.9,1.8,2023-01-03,2019,Aqua,MODIS,100,61.03,279.6,343.3,N,2
29.9145,74.9888,308,3.9,1.8,2023-01-03,2019,Aqua,MODIS,73,61.03,278.9,98.1,N,0
29.913,74.9398,331.3,3.9,1.8,2023-01-03,2019,Aqua,MODIS,100,61.03,279.2,263,N,2
23.6876,86.3999,300,1.1,1,2023-01-03,2020,Aqua,MODIS,3,61.03,285.7,7,N,2
21.1958,81.4238,305.3,1.1,1.1,2023-01-03,2021,Aqua,MODIS,48,61.03,287.6,10,N,2
21.1973,81.4131,301.3,1.1,1.1,2023-01-03,2021,Aqua,MODIS,39,61.03,288.2,6.4,N,2
20.9636,85.1768,307.3,1.1,1,2023-01-03,2021,Aqua,MODIS,71,61.03,290.2,9.1,N,2
26.6001,95.1053,305.5,1.2,1.1,2023-01-04,0418,Terra,MODIS,62,61.03,288.7,10.1,D,0
28.8377,95.8816,304,1.2,1.1,2023-01-04,0418,Terra,MODIS,58,61.03,284.8,10.9,D,0
28.8357,95.8932,306.5,1.2,1.1,2023-01-04,0418,Terra,MODIS,64,61.03,283.4,12.9,D,0
27.901,96.2439,303.6,1.3,1.1,2023-01-04,0418,Terra,MODIS,56,61.03,291.2,6.1,D,0
27.8988,96.2566,302.8,1.3,1.1,2023-01-04,0418,Terra,MODIS,42,61.03,291.8,5.2,D,0
26.7036,95.0987,333.1,1.2,1.1,2023-01-04,0418,Terra,MODIS,88,61.03,290.9,42.4,D,0
26.5981,95.1171,303.3,1.2,1.1,2023-01-04,0418,Terra,MODIS,55,61.03,286.9,8.9,D,0
26.4457,95.0367,338.1,1.2,1.1,2023-01-04,0418,Terra,MODIS,91,61.03,289.1,52.1,D,0
26.4438,95.0479,314.7,1.2,1.1,2023-01-04,0418,Terra,MODIS,75,61.03,289.5,18,D,0
26.4361,95.0353,367.1,1.2,1.1,2023-01-04,0418,Terra,MODIS,100,61.03,296,135.6,D,0
26.4342,95.0466,326.3,1.2,1.1,2023-01-04,0418,Terra,MODIS,84,61.03,289.2,31.5,D,0
23.4638,88.0369,302.4,1.3,1.1,2023-01-04,0419,Terra,MODIS,52,61.03,290.4,4.4,D,0
23.7758,86.2148,302.1,1.7,1.3,2023-01-04,0419,Terra,MODIS,51,61.03,290,8.4,D,2
20.9587,85.1741,308.7,1.9,1.3,2023-01-04,0420,Terra,MODIS,49,61.03,293.8,13.5,D,2
23.2009,69.4714,306.8,1.2,1.1,2023-01-04,0558,Terra,MODIS,52,61.03,295.3,4.9,D,0
23.2972,69.8303,307.5,1.2,1.1,2023-01-04,0558,Terra,MODIS,52,61.03,296.4,6.2,D,0
21.6851,72.5363,307.3,2,1.4,2023-01-04,0558,Terra,MODIS,0,61.03,296.2,12,D,2
23.6221,69.0388,312.7,1.1,1,2023-01-04,0558,Terra,MODIS,66,61.03,299.6,8.1,D,0
23.6204,69.0495,308.9,1.1,1.1,2023-01-04,0558,Terra,MODIS,56,61.03,298,5.1,D,0
21.7276,72.7436,310.5,2,1.4,2023-01-04,0558,Terra,MODIS,63,61.03,296.5,19,D,2
23.1155,69.4268,314.6,1.2,1.1,2023-01-04,0558,Terra,MODIS,70,61.03,297.4,11.9,D,0
25.2894,94.5314,313.8,1.1,1,2023-01-04,0716,Aqua,MODIS,74,61.03,296.1,11,D,0
23.6608,93.3988,309.9,1,1,2023-01-04,0716,Aqua,MODIS,69,61.03,296.5,8,D,0
22.8923,88.275,307.7,1.6,1.3,2023-01-04,0716,Aqua,MODIS,62,61.03,294.8,10.6,D,0
24.0654,92.6871,304,1,1,2023-01-04,0716,Aqua,MODIS,57,61.03,292.9,4.5,D,0
24.2491,93.6504,308,1,1,2023-01-04,0716,Aqua,MODIS,66,61.03,295.6,7.1,D,0
24.2477,93.6404,304.2,1,1,2023-01-04,0716,Aqua,MODIS,58,61.03,293.1,4.4,D,0
24.3531,93.7974,305.6,1,1,2023-01-04,0716,Aqua,MODIS,46,61.03,293.7,5.4,D,0
24.5965,93.6978,307.8,1,1,2023-01-04,0716,Aqua,MODIS,55,61.03,296.4,6.9,D,0
24.7733,93.7772,309.9,1,1,2023-01-04,0716,Aqua,MODIS,61,61.03,293,7.7,D,0
24.7719,93.7672,303.3,1,1,2023-01-04,0716,Aqua,MODIS,30,61.03,292.3,4,D,0
24.8036,93.7314,304.5,1,1,2023-01-04,0716,Aqua,MODIS,53,61.03,294,5.2,D,0
24.8023,93.7217,305.1,1,1,2023-01-04,0716,Aqua,MODIS,50,61.03,294.7,5.2,D,0
25.2396,92.7151,311.4,1,1,2023-01-04,0716,Aqua,MODIS,57,61.03,290.8,9.6,D,0
25.2382,92.7054,308.4,1,1,2023-01-04,0716,Aqua,MODIS,27,61.03,290.7,7.3,D,0
25.4889,94.0966,319.1,1,1,2023-01-04,0716,Aqua,MODIS,79,61.03,291.3,18.2,D,0
25.4875,94.0862,302,1,1,2023-01-04,0716,Aqua,MODIS,40,61.03,290.1,5,D,0
25.532,94.2786,307.5,1.1,1,2023-01-04,0716,Aqua,MODIS,65,61.03,287.2,9.1,D,0
25.5307,94.2689,307.7,1.1,1,2023-01-04,0716,Aqua,MODIS,66,61.03,290.7,9.4,D,0
25.4055,92.265,309.5,1,1,2023-01-04,0716,Aqua,MODIS,68,61.03,295.1,6.8,D,0
25.9556,93.8772,316,1,1,2023-01-04,0716,Aqua,MODIS,76,61.03,296.8,11.2,D,0
26.7834,95.2785,316,1.2,1.1,2023-01-04,0717,Aqua,MODIS,71,61.03,289.8,16.4,D,0
26.7364,94.9102,309.1,1.1,1.1,2023-01-04,0717,Aqua,MODIS,68,61.03,291.2,10.1,D,0
26.8214,95.3295,305,1.2,1.1,2023-01-04,0717,Aqua,MODIS,58,61.03,294.1,6.6,D,0
26.8699,95.3215,303.7,1.2,1.1,2023-01-04,0717,Aqua,MODIS,55,61.03,292.8,5.5,D,0
26.8961,95.4515,302.9,1.2,1.1,2023-01-04,0717,Aqua,MODIS,39,61.03,291.8,6.5,D,0
26.8978,95.4446,303.6,1.2,1.1,2023-01-04,0717,Aqua,MODIS,48,61.03,292.3,6.6,D,0
26.9292,95.2945,325.7,1.2,1.1,2023-01-04,0717,Aqua,MODIS,84,61.03,294.1,28.8,D,0
26.9277,95.2825,316.4,1.2,1.1,2023-01-04,0717,Aqua,MODIS,77,61.03,293.6,16.5,D,0
26.9388,95.2927,360.2,1.2,1.1,2023-01-04,0717,Aqua,MODIS,100,61.03,294.8,111.6,D,0
26.9374,95.2812,323.4,1.2,1.1,2023-01-04,0717,Aqua,MODIS,82,61.03,293.6,25.7,D,0
26.5356,92.0489,309.6,1,1,2023-01-04,0717,Aqua,MODIS,60,61.03,297.7,5.2,D,0
27.0312,94.2356,311.4,1.1,1,2023-01-04,0717,Aqua,MODIS,67,61.03,297.1,7.5,D,0
28.1923,95.5576,308.5,1.3,1.1,2023-01-04,0717,Aqua,MODIS,24,61.03,297.4,6.7,D,0
27.765,96.3422,314.3,1.4,1.2,2023-01-04,0717,Aqua,MODIS,75,61.03,296,18.1,D,0
25.9778,93.7002,306.4,1,1,2023-01-04,0717,Aqua,MODIS,51,61.03,296,4,D,0
26.4576,95.0396,307.6,1.2,1.1,2023-01-04,0717,Aqua,MODIS,29,61.03,291.3,8.5,D,0
26.5415,94.973,303.7,1.1,1.1,2023-01-04,0717,Aqua,MODIS,57,61.03,288.7,7.6,D,0
26.5288,94.7252,304.4,1.1,1.1,2023-01-04,0717,Aqua,MODIS,58,61.03,291.5,5.7,D,0
26.6013,95.1108,302.8,1.2,1.1,2023-01-04,0717,Aqua,MODIS,48,61.03,290.9,6.5,D,0
26.619,94.8666,308.9,1.1,1.1,2023-01-04,0717,Aqua,MODIS,68,61.03,293.1,9,D,0
26.6176,94.8556,304.6,1.1,1.1,2023-01-04,0717,Aqua,MODIS,57,61.03,294.4,5.5,D,0
26.6383,94.822,305.4,1.1,1.1,2023-01-04,0717,Aqua,MODIS,61,61.03,294.4,6.4,D,0
26.7736,95.2794,359.1,1.2,1.1,2023-01-04,0717,Aqua,MODIS,99,61.03,290.3,106.8,D,0
26.7723,95.2685,316.6,1.2,1.1,2023-01-04,0717,Aqua,MODIS,60,61.03,290.6,17,D,0
14.5198,75.4695,318.4,1.7,1.3,2023-01-04,0852,Aqua,MODIS,62,61.03,306.5,13.4,D,0
15.0682,75.847,318,1.8,1.3,2023-01-04,0852,Aqua,MODIS,66,61.03,303.6,17.1,D,0
19.4261,74.6634,314.6,1.7,1.3,2023-01-04,0853,Aqua,MODIS,60,61.03,298,15,D,0
18.7561,73.2687,317.7,1.4,1.2,2023-01-04,0853,Aqua,MODIS,58,61.03,303.7,9.9,D,0
18.4339,74.3831,316,1.6,1.2,2023-01-04,0853,Aqua,MODIS,57,61.03,301.5,12,D,0
18.2285,73.1143,323.8,1.3,1.1,2023-01-04,0853,Aqua,MODIS,75,61.03,300.8,21.5,D,0
18.23,73.126,332.6,1.3,1.1,2023-01-04,0853,Aqua,MODIS,84,61.03,302,36.9,D,0
18.187,73.1945,314.7,1.3,1.1,2023-01-04,0853,Aqua,MODIS,57,61.03,302,8.3,D,0
18.3011,75.6184,319,1.9,1.4,2023-01-04,0853,Aqua,MODIS,70,61.03,298.6,26.5,D,0
18.298,75.6242,315.7,1.9,1.4,2023-01-04,0853,Aqua,MODIS,43,61.03,298.9,16.8,D,0
17.4657,73.3696,315.9,1.3,1.1,2023-01-04,0853,Aqua,MODIS,33,61.03,301.8,7.6,D,0
17.3257,77.4535,314.9,2.6,1.5,2023-01-04,0853,Aqua,MODIS,59,61.03,298.4,20.4,D,0
17.467,73.3626,320.3,1.3,1.1,2023-01-04,0853,Aqua,MODIS,70,61.03,301.8,13.9,D,0
19.3828,73.6407,317.9,1.5,1.2,2023-01-04,0853,Aqua,MODIS,67,61.03,302.9,13,D,0
21.3788,73.1486,315.8,1.4,1.2,2023-01-04,0854,Aqua,MODIS,39,61.03,302.2,9.5,D,0
21.3682,73.15,317.9,1.4,1.2,2023-01-04,0854,Aqua,MODIS,68,61.03,302,12.8,D,0
21.5192,73.2434,314.7,1.5,1.2,2023-01-04,0854,Aqua,MODIS,64,61.03,300.6,11.3,D,0
21.5106,74.1486,309,1.7,1.3,2023-01-04,0854,Aqua,MODIS,0,61.03,296.9,8.6,D,0
21.5124,74.1647,312.9,1.7,1.3,2023-01-04,0854,Aqua,MODIS,0,61.03,296.6,14.4,D,0
21.3735,73.1425,328.6,1.4,1.2,2023-01-04,0854,Aqua,MODIS,82,61.03,302.5,30.9,D,0
21.3771,73.1349,317.3,1.4,1.2,2023-01-04,0854,Aqua,MODIS,57,61.03,301.7,11.9,D,0
21.3665,73.1364,317.2,1.4,1.2,2023-01-04,0854,Aqua,MODIS,62,61.03,302,11.9,D,0
21.7325,72.7279,313.7,1.4,1.2,2023-01-04,0854,Aqua,MODIS,59,61.03,301.4,9.6,D,0
29.9125,74.9492,325.1,2.5,1.5,2023-01-04,0856,Aqua,MODIS,84,61.03,289.8,83.9,D,2
29.9023,74.9319,315.9,2.5,1.5,2023-01-04,0856,Aqua,MODIS,76,61.03,288.4,55.7,D,2
